source_url,doc_type,file_type,year,link_text,context_url
https://www.federalreserve.gov/monetarypolicy/files/fomc19950201gbpt119950125.pdf,Greenbook,pdf,1995,Part 1 (1.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950201gbpt219950125.pdf,Greenbook,pdf,1995,Part 2 (3.93 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950201bluebook19950127.pdf,Bluebook,pdf,1995,Bluebook (1.62 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950328gbpt119950322.pdf,Greenbook,pdf,1995,Part 1 (2.06 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950328gbpt219950322.pdf,Greenbook,pdf,1995,Part 2 (4.63 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950328bluebook19950324.pdf,Bluebook,pdf,1995,Bluebook (833 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950523gbpt119950517.pdf,Greenbook,pdf,1995,Part 1 (2.02 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950523gbpt219950517.pdf,Greenbook,pdf,1995,Part 2 (3.86 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950523bluebook19950519.pdf,Bluebook,pdf,1995,Bluebook (908 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950706gbpt119950628.pdf,Greenbook,pdf,1995,Part 1 (1.9 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950706gbpt219950628.pdf,Greenbook,pdf,1995,Part 2 (4.61 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950706bluebook19950630.pdf,Bluebook,pdf,1995,Bluebook (1.31 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950822gbpt119950816.pdf,Greenbook,pdf,1995,Part 1 (1.78 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950822gbpt219950816.pdf,Greenbook,pdf,1995,Part 2 (4.42 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950822bluebook19950818.pdf,Bluebook,pdf,1995,Bluebook (796 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950926gbpt119950920.pdf,Greenbook,pdf,1995,Part 1 (1.83 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950926gbpt219950920.pdf,Greenbook,pdf,1995,Part 2 (4.34 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19950926bluebook19950922.pdf,Bluebook,pdf,1995,Bluebook (1.12 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19951115gbpt119951108.pdf,Greenbook,pdf,1995,Part 1 (1.88 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19951115gbpt219951108.pdf,Greenbook,pdf,1995,Part 2 (4.1 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19951115bluebook19951110.pdf,Bluebook,pdf,1995,Bluebook (894 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19951219gbpt119951214.pdf,Greenbook,pdf,1995,Part 1 (1.66 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19951219gbpt219951214.pdf,Greenbook,pdf,1995,Part 2 (4.62 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19951219bluebook19951215.pdf,Bluebook,pdf,1995,Bluebook (876 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1995.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960131gbpt119960126.pdf,Greenbook,pdf,1996,Part 1 (1.57 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960131gbpt219960126.pdf,Greenbook,pdf,1996,Part 2 (4.21 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960131bluebook19960126.pdf,Bluebook,pdf,1996,Bluebook (1.48 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960326gbpt119960321.pdf,Greenbook,pdf,1996,Part 1 (1.66 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960326gbpt219960321.pdf,Greenbook,pdf,1996,Part 2 (4.63 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960326bluebook19960322.pdf,Bluebook,pdf,1996,Bluebook (770 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960521gbpt119960516.pdf,Greenbook,pdf,1996,Part 1 (1.62 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960521gbpt219960516.pdf,Greenbook,pdf,1996,Part 2 (3.71 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960521bluebook19960517.pdf,Bluebook,pdf,1996,Bluebook (770 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960703gbpt119960626.pdf,Greenbook,pdf,1996,Part 1 (1.76 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960703gbpt219960626.pdf,Greenbook,pdf,1996,Part 2 (3.6 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960703bluebook19960628.pdf,Bluebook,pdf,1996,Bluebook (1.26 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960820gbpt119960815.pdf,Greenbook,pdf,1996,Part 1 (1.67 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960820gbpt219960815.pdf,Greenbook,pdf,1996,Part 2 (3.77 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960820bluebook19960816.pdf,Bluebook,pdf,1996,Bluebook (736 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960924gbpt119960918.pdf,Greenbook,pdf,1996,Part 1 (1.64 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960924gbpt219960918.pdf,Greenbook,pdf,1996,Part 2 (3.58 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19960924bluebook19960920.pdf,Bluebook,pdf,1996,Bluebook (731 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19961113gbpt119961106.pdf,Greenbook,pdf,1996,Part 1 (1.64 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19961113gbpt219961106.pdf,Greenbook,pdf,1996,Part 2 (3.75 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19961113bluebook19961108.pdf,Bluebook,pdf,1996,Bluebook (681 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19961217gbpt119961212.pdf,Greenbook,pdf,1996,Part 1 (1.62 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19961217gbpt219961212.pdf,Greenbook,pdf,1996,Part 2 (3.66 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19961217bluebook19961213.pdf,Bluebook,pdf,1996,Bluebook (754 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1996.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970205gbpt119970129.pdf,Greenbook,pdf,1997,Part 1 (1.85 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970205gbpt219970129.pdf,Greenbook,pdf,1997,Part 2 (3.66 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970205bluebook19970131.pdf,Bluebook,pdf,1997,Bluebook (1.42 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970325gbpt119970319.pdf,Greenbook,pdf,1997,Part 1 (1.8 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970325gbpt219970319.pdf,Greenbook,pdf,1997,Part 2 (3.88 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970325bluebook19970321.pdf,Bluebook,pdf,1997,Bluebook (724 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970520gbpt119970515.pdf,Greenbook,pdf,1997,Part 1 (1.91 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970520gbpt219970515.pdf,Greenbook,pdf,1997,Part 2 (3.67 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970520bluebook19970516.pdf,Bluebook,pdf,1997,Bluebook (822 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970702gbpt119970625.pdf,Greenbook,pdf,1997,Part 1 (1.64 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970702gbpt219970625.pdf,Greenbook,pdf,1997,Part 2 (3.67 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970702bluebook19970627.pdf,Bluebook,pdf,1997,Bluebook (1.68 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970819gbpt119970814.pdf,Greenbook,pdf,1997,Part 1 (1.89 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970819gbpt219970814.pdf,Greenbook,pdf,1997,Part 2 (4.68 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970819bluebook19970815.pdf,Bluebook,pdf,1997,Bluebook (853 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970930gbpt119970924.pdf,Greenbook,pdf,1997,Part 1 (2.02 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970930gbpt219970924.pdf,Greenbook,pdf,1997,Part 2 (3.71 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19970930bluebook19970926.pdf,Bluebook,pdf,1997,Bluebook (777 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19971112gbpt119971106.pdf,Greenbook,pdf,1997,Part 1 (2.17 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19971112gbpt219971105.pdf,Greenbook,pdf,1997,Part 2 (3.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19971112bluebook19971107.pdf,Bluebook,pdf,1997,Bluebook (929 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19971216gbpt119971211.pdf,Greenbook,pdf,1997,Part 1 (1.95 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19971216gbpt219971211.pdf,Greenbook,pdf,1997,Part 2 (3.96 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19971216bluebook19971212.pdf,Bluebook,pdf,1997,Bluebook (1.02 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1997.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980204gbpt119980128.pdf,Greenbook,pdf,1998,Part 1 (2.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980204gbpt219980128.pdf,Greenbook,pdf,1998,Part 2 (4.57 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980204bluebook19980130.pdf,Bluebook,pdf,1998,Bluebook (1.41 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980331gbpt119980325.pdf,Greenbook,pdf,1998,Part 1 (2.24 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980331gbpt219980325.pdf,Greenbook,pdf,1998,Part 2 (4.33 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980331bluebook19980327.pdf,Bluebook,pdf,1998,Bluebook (853 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980519gbpt119980514.pdf,Greenbook,pdf,1998,Part 1 (2.23 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980519gbpt219980514.pdf,Greenbook,pdf,1998,Part 2 (4.87 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980519bluebook19980515.pdf,Bluebook,pdf,1998,Bluebook (916 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980701gbpt119980624.pdf,Greenbook,pdf,1998,Part 1 (2.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980701gbpt219980624.pdf,Greenbook,pdf,1998,Part 2 (4.32 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980701bluebook19980626.pdf,Bluebook,pdf,1998,Bluebook (1.4 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980818gbpt119980813.pdf,Greenbook,pdf,1998,Part 1 (2.29 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980818gbpt219980813.pdf,Greenbook,pdf,1998,Part 2 (4.61 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980818bluebook19980814.pdf,Bluebook,pdf,1998,Bluebook (759 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980929gbpt119980923.pdf,Greenbook,pdf,1998,Part 1 (2.39 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980929gbpt219980923.pdf,Greenbook,pdf,1998,Part 2 (4.67 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19980929bluebook19980925.pdf,Bluebook,pdf,1998,Bluebook (954 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19981117gbpt119981112.pdf,Greenbook,pdf,1998,Part 1 (2.16 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19981117gbpt219981112.pdf,Greenbook,pdf,1998,Part 2 (4.83 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19981117bluebook19981113.pdf,Bluebook,pdf,1998,Bluebook (975 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19981222gbpt119981216.pdf,Greenbook,pdf,1998,Part 1 (2.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19981222gbpt219981216.pdf,Greenbook,pdf,1998,Part 2 (4.41 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19981222bluebook19981218.pdf,Bluebook,pdf,1998,Bluebook (941 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1998.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990203gbpt119990128.pdf,Greenbook,pdf,1999,Part 1 (2.17 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990203gbpt219990128.pdf,Greenbook,pdf,1999,Part 2 (4.29 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990203bluebook19990129.pdf,Bluebook,pdf,1999,Bluebook (1.65 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990330gbpt119990324.pdf,Greenbook,pdf,1999,Part 1 (2.18 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990330gbpt219990324.pdf,Greenbook,pdf,1999,Part 2 (4.07 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990330bluebook19990326.pdf,Bluebook,pdf,1999,Bluebook (851 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990518gbpt119990513.pdf,Greenbook,pdf,1999,Part 1 (2.33 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990518gbpt219990513.pdf,Greenbook,pdf,1999,Part 2 (4.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990518bluebook19990514.pdf,Bluebook,pdf,1999,Bluebook (802 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990630gbpt119990623.pdf,Greenbook,pdf,1999,Part 1 (2.34 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990630gbpt219990623.pdf,Greenbook,pdf,1999,Part 2 (3.98 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990630bluebook19990625.pdf,Bluebook,pdf,1999,Bluebook (1.38 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990824gbpt119990818.pdf,Greenbook,pdf,1999,Part 1 (2.14 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990824gbpt219990818.pdf,Greenbook,pdf,1999,Part 2 (5.28 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19990824bluebook19990820.pdf,Bluebook,pdf,1999,Bluebook (931 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991005gbpt119990929.pdf,Greenbook,pdf,1999,Part 1 (2.16 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991005gbpt219990929.pdf,Greenbook,pdf,1999,Part 2 (4.32 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991005bluebook19991001.pdf,Bluebook,pdf,1999,Bluebook (850 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991116gbpt119991110.pdf,Greenbook,pdf,1999,Part 1 (2.24 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991116gbpt219991110.pdf,Greenbook,pdf,1999,Part 2 (4.75 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991116bluebook19991112.pdf,Bluebook,pdf,1999,Bluebook (914 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991221gbpt119991215.pdf,Greenbook,pdf,1999,Part 1 (1.92 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991221gbpt219991215.pdf,Greenbook,pdf,1999,Part 2 (4.1 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc19991221bluebook19991217.pdf,Bluebook,pdf,1999,Bluebook (872 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical1999.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000202gbpt120000127.pdf,Greenbook,pdf,2000,Part 1 (2.04 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000202gbpt220000127.pdf,Greenbook,pdf,2000,Part 2 (4.41 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000202bluebook20000128.pdf,Bluebook,pdf,2000,Bluebook (1.91 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000321gbpt120000315.pdf,Greenbook,pdf,2000,Part 1 (2.26 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000321gbpt220000315.pdf,Greenbook,pdf,2000,Part 2 (4.88 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000321bluebook20000317.pdf,Bluebook,pdf,2000,Bluebook (863 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000516gbpt120000511.pdf,Greenbook,pdf,2000,Part 1 (2.18 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000516gbpt220000511.pdf,Greenbook,pdf,2000,Part 2 (4.23 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000516bluebook20000512.pdf,Bluebook,pdf,2000,Bluebook (785 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000628gbpt120000621.pdf,Greenbook,pdf,2000,Part 1 (1.88 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000628gbpt220000621.pdf,Greenbook,pdf,2000,Part 2 (3.88 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000628bluebook20000623.pdf,Bluebook,pdf,2000,Bluebook (1.4 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000822gbpt120000816.pdf,Greenbook,pdf,2000,Part 1 (1.88 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000822gbpt220000816.pdf,Greenbook,pdf,2000,Part 2 (5.48 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20000822bluebook20000818.pdf,Bluebook,pdf,2000,Bluebook (685 KB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
https://www.federalreserve.gov/monetarypolicy/files/fomc20001003gbpt120000927.pdf,Greenbook,pdf,2000,Part 1 (2.1 MB PDF),https://www.federalreserve.gov/monetarypolicy/fomchistorical2000.htm
